company_name,scrap_time
The Real Estate Center,2024-12-31 02:26:46.699579+00
Marketing Architects,2024-12-31 02:26:55.175568+00
Openmind Technologies,2024-12-31 02:27:08.321696+00
EvolutionIQ,2024-12-31 02:27:19.478775+00
Nyedis,2024-12-31 02:27:30.635162+00
SalesWizards,2024-12-31 02:27:39.782763+00
Lithium Consulting LLC,2024-12-31 02:27:48.951375+00
Ai Air Conditioning Corp,2024-12-31 02:28:01.109568+00
Parks Coffee,2024-12-31 02:28:13.195931+00
North Dakota Attorney General,2024-12-31 02:28:25.350977+00
Fragomen,2024-12-31 02:28:38.673171+00
"Optimize Worldwide, Inc.",2024-12-31 02:28:47.846044+00
"Archway Marketing Services, Inc.",2024-12-31 02:28:58.016171+00
"Milestone Technologies, Inc.",2024-12-31 02:29:10.153354+00
WaveForms AI,2024-12-31 02:29:19.298438+00
Google,2024-12-31 02:29:33.239906+00
HonorHealth,2024-12-31 02:29:42.42234+00
Empower AI Inc.,2024-12-31 02:29:53.586773+00
YouLand,2024-12-31 02:32:07.203727+00
Acqueon Technologies,2024-12-31 02:32:16.342879+00
DigitalOcean,2024-12-31 02:32:24.495426+00
Laiba Technologies,2024-12-31 02:32:34.653328+00
Natera,2024-12-31 02:32:45.817735+00
Bill.com,2024-12-31 02:32:56.994098+00
Edge One,2024-12-31 02:33:06.163553+00
Credit Karma,2024-12-31 02:33:14.322806+00
Apple,2024-12-31 02:33:27.611982+00
Berry Street,2024-12-31 02:33:39.755963+00
"DICK'S Sporting Goods",2024-12-31 02:33:50.901364+00
O Positiv,2024-12-31 02:33:59.049352+00
Chess.com,2024-12-31 02:34:08.196867+00
Amazon.com Services LLC,2024-12-31 02:34:19.348103+00
"Rincon Consultants, Inc",2024-12-31 02:34:28.518017+00
Hawthorne Capital/Liberation Ranches,2024-12-31 02:34:38.668645+00
Palo Alto Networks,2024-12-31 02:34:50.829005+00
Cloverhaven Animal Hospital,2024-12-31 02:35:00.971085+00
Intuit,2024-12-31 02:35:13.131651+00
Intone Networks,2024-12-31 02:35:22.293036+00
Hive Financial Systems,2024-12-31 02:35:33.44715+00
Anduril Industries,2024-12-31 02:35:46.614684+00
Credit Acceptance,2024-12-31 02:35:58.759585+00
CliftonLarsonAllen,2024-12-31 02:36:10.215913+00
Apple,2024-12-31 02:36:19.375113+00
Intuit,2024-12-31 02:36:30.517911+00
Plaid,2024-12-31 02:36:40.689147+00
Mastercard,2024-12-31 02:36:53.33692+00
Rippling,2024-12-31 02:37:04.478388+00
Mastercard,2024-12-31 02:37:15.649692+00
CliftonLarsonAllen,2024-12-31 02:37:24.801784+00
Mastercard,2024-12-31 02:37:35.96502+00
Mastercard,2024-12-31 02:37:44.115537+00
Handshake,2024-12-31 02:37:56.28623+00
Mastercard,2024-12-31 02:38:05.511982+00
Rippling,2024-12-31 02:38:15.660824+00
Amazon.com Services LLC,2024-12-31 02:38:27.214989+00
Mastercard,2024-12-31 02:38:37.375139+00
MAP Technology Solutions,2024-12-31 02:38:48.537842+00
Mastercard,2024-12-31 02:38:58.676289+00
Rippling,2024-12-31 02:39:09.92629+00
Mastercard,2024-12-31 02:39:21.06734+00
"Amazon Web Services, Inc.",2024-12-31 02:39:29.223896+00
Integral Ad Science,2024-12-31 02:39:40.38316+00
Amazon.com Services LLC,2024-12-31 02:39:50.507147+00
Statsig,2024-12-31 02:40:00.650473+00
UpClear,2024-12-31 02:40:09.807173+00
Amazon Kuiper Commercial Services LLC,2024-12-31 02:40:18.959089+00
Rippling,2024-12-31 02:40:31.037937+00
Truehold,2024-12-31 02:40:39.190381+00
Informal Systems,2024-12-31 02:40:51.147574+00
Etched,2024-12-31 02:41:01.296375+00
Scientific Research Corporation,2024-12-31 02:41:12.455996+00
Amazon Kuiper Manufacturing Enterprises LLC,2024-12-31 02:41:21.594031+00
Rippling,2024-12-31 02:41:32.335111+00
"QSC, LLC",2024-12-31 02:41:43.480819+00
Vercel,2024-12-31 02:41:52.985767+00
SFR3,2024-12-31 02:42:03.134693+00
"Gusto, Inc.",2024-12-31 02:42:14.859046+00
Amazon Kuiper Commercial Services LLC,2024-12-31 02:42:26.998636+00
Nimble Robotics,2024-12-31 02:42:37.162636+00
Flex,2024-12-31 02:42:50.32797+00
BusPatrol,2024-12-31 02:42:58.476976+00
Palo Alto Networks,2024-12-31 02:43:07.632966+00
Amazon Kuiper Commercial Services LLC,2024-12-31 02:43:18.874474+00
Autodesk,2024-12-31 02:43:30.022576+00
"Amazon Web Services, Inc.",2024-12-31 02:43:39.785751+00
"Amazon Web Services, Inc.",2024-12-31 02:43:52.914066+00
Mastercard,2024-12-31 02:44:05.017331+00
BusPatrol,2024-12-31 02:44:16.183292+00
Anduril Industries,2024-12-31 02:44:26.328357+00
Anduril Industries,2024-12-31 02:44:35.488453+00
Mastercard,2024-12-31 02:44:49.346469+00
Amazon Kuiper Commercial Services LLC,2024-12-31 02:44:59.509708+00
Mastercard,2024-12-31 02:45:12.001913+00
Equal Tech Innovations,2024-12-31 02:46:57.474119+00
ELB Learning,2024-12-31 02:47:09.664878+00
Dog and Hunt Supply,2024-12-31 02:47:23.815849+00
Adidev Technologies Inc,2024-12-31 02:47:32.967686+00
H10 Capital,2024-12-31 02:47:43.126223+00
Gymreapers,2024-12-31 02:47:52.289329+00
Adidev Technologies Inc,2024-12-31 02:48:02.452601+00
Best Choice Products,2024-12-31 02:48:12.719504+00
Envisionit,2024-12-31 02:48:22.895237+00
American Partner Solutions,2024-12-31 02:48:36.570218+00
PVM Inc,2024-12-31 02:48:47.733677+00
Adidev Technologies Inc,2024-12-31 02:49:00.752018+00
JASINT,2024-12-31 02:49:10.912919+00
Adidev Technologies Inc,2024-12-31 02:49:22.327839+00
SameGoal,2024-12-31 02:49:33.500081+00
Adidev Technologies Inc,2024-12-31 02:49:45.30138+00
Herring Bank,2024-12-31 02:49:54.455698+00
CBOE,2024-12-31 02:50:05.618408+00
KrishAnsh,2024-12-31 02:50:16.766432+00
State of New Mexico,2024-12-31 02:50:26.92579+00
Dow Jones,2024-12-31 02:50:35.076048+00
VCS Events and Entertainment PVT LTD,2024-12-31 02:50:45.253436+00
Hiller Measurements Inc,2024-12-31 02:50:55.418066+00
Adidev Technologies Inc,2024-12-31 02:51:07.558676+00
Cognizant,2024-12-31 02:51:19.470628+00
Thales,2024-12-31 02:51:30.613448+00
Peterson Technologies,2024-12-31 02:51:44.965695+00
Global Atlantic Financial Group,2024-12-31 02:51:54.107502+00
Peterson Technologies,2024-12-31 02:52:06.309213+00
Zigabyte Corporation,2024-12-31 02:52:16.469071+00
Adidev Technologies Inc,2024-12-31 02:52:30.790922+00
Adidev Technologies Inc,2024-12-31 02:52:40.937677+00
MDpanel,2024-12-31 02:52:55.038714+00
Semper Valens Solutions,2024-12-31 02:53:05.29424+00
KBR,2024-12-31 02:53:18.973618+00
HealthStream,2024-12-31 02:53:30.129496+00
"Aleut Federal, LLC",2024-12-31 02:53:40.495557+00
Cognizant,2024-12-31 02:53:51.662161+00
Journal Technologies,2024-12-31 02:54:01.825921+00
Amazon.com Services LLC,2024-12-31 02:54:10.992826+00
omegahires,2024-12-31 02:54:21.161241+00
"G2 Ops, Inc.",2024-12-31 02:54:31.534921+00
PVM Inc,2024-12-31 02:54:41.682104+00
"A3 Technology, Inc.",2024-12-31 02:54:52.820202+00
Chenega MIOS,2024-12-31 02:55:02.976022+00
Amazon.com Services LLC,2024-12-31 02:55:12.12944+00
Sherpa Design,2024-12-31 02:55:22.27733+00
Adobe,2024-12-31 02:55:32.438258+00
Lockheed Martin,2024-12-31 02:55:45.328646+00
Engrain,2024-12-31 02:55:54.484859+00
Hyundai Autoever America,2024-12-31 02:56:05.649609+00
Walmart,2024-12-31 02:56:12.832532+00
Adidev Technologies Inc,2024-12-31 02:56:24.994436+00
Aristocrat,2024-12-31 02:56:36.147072+00
Maxar Technologies,2024-12-31 02:56:47.279402+00
Cirtec Medical Corporation,2024-12-31 02:56:57.611221+00
NVIDIA,2024-12-31 02:57:09.770214+00
Peterson Technologies,2024-12-31 02:57:20.930809+00
Cognizant,2024-12-31 02:57:30.084629+00
KrishAnsh,2024-12-31 02:57:40.241857+00
PVM Inc,2024-12-31 02:57:52.418993+00
SAIC,2024-12-31 02:58:00.588967+00
Maxar Technologies,2024-12-31 02:58:12.754086+00
American Partner Solutions,2024-12-31 02:58:24.910623+00
Cognizant,2024-12-31 02:58:37.49341+00
Lockheed Martin,2024-12-31 02:58:46.651492+00
NVIDIA,2024-12-31 02:58:59.136128+00
Oracle,2024-12-31 02:59:11.299687+00
Jolba,2024-12-31 02:59:21.471841+00
University of Washington,2024-12-31 02:59:34.618955+00
SeaWorld Parks & Entertainment Corporate,2024-12-31 02:59:44.772209+00
City and County of Denver,2024-12-31 02:59:54.886301+00
Hinderliter de Llamas & Associates,2024-12-31 03:00:08.025808+00
University Credit,2024-12-31 03:00:17.186197+00
Seneca Family of Agencies,2024-12-31 03:00:27.338995+00
Adidev Technologies Inc,2024-12-31 03:02:05.626604+00
TikTok,2024-12-31 03:02:15.787466+00
Adobe,2024-12-31 03:02:26.943906+00
Harbor Health,2024-12-31 03:02:40.081583+00
University of Miami,2024-12-31 03:02:50.231928+00
Amazon.com Services LLC,2024-12-31 03:03:01.390166+00
Harvard University,2024-12-31 03:03:17.440737+00
US National Endowment for the Humanities,2024-12-31 03:03:28.588149+00
"Strategic Analysis, Inc.",2024-12-31 03:03:39.723625+00
Southern Company,2024-12-31 03:03:49.885514+00
Na Oiwi Kane,2024-12-31 03:04:00.03887+00
"Amazon Development Center U.S., Inc.",2024-12-31 03:04:10.202884+00
"Amazon Development Center U.S., Inc.",2024-12-31 03:04:20.349953+00
IPRO,2024-12-31 03:04:30.473583+00
Providence,2024-12-31 03:04:42.640895+00
Blue Origin,2024-12-31 03:04:53.788986+00
Amazon.com Services LLC,2024-12-31 03:05:04.942064+00
The City University of New York (CUNY),2024-12-31 03:05:15.313603+00
United Nations,2024-12-31 03:05:25.459268+00
NVIDIA,2024-12-31 03:05:32.620754+00
PVM Inc,2024-12-31 03:05:42.788127+00
SK hynix America,2024-12-31 03:05:53.938104+00
Houghton Mifflin Harcourt,2024-12-31 03:06:03.121739+00
Adobe,2024-12-31 03:06:15.254728+00
TikTok,2024-12-31 03:06:25.408202+00
PredictHQ,2024-12-31 03:06:35.550854+00
Atlas Copco Mafi-Trench Company LLC,2024-12-31 03:06:44.718819+00
NVIDIA,2024-12-31 03:06:54.883258+00
Flatiron Construction Corp,2024-12-31 03:07:05.023871+00
"Agile IT Synergy, LLC",2024-12-31 03:07:16.190308+00
Walmart,2024-12-31 03:07:25.349119+00
"G2 Ops, Inc.",2024-12-31 03:07:37.496242+00
"Marriott International, Inc",2024-12-31 03:07:46.64045+00
NVIDIA,2024-12-31 03:07:57.796447+00
PVM Inc,2024-12-31 03:08:07.944466+00
NVIDIA,2024-12-31 03:08:18.101259+00
ManTech,2024-12-31 03:08:30.120852+00
Visa,2024-12-31 03:08:41.264567+00
INCA Engineering,2024-12-31 03:08:50.409058+00
MD Anderson Cancer Center,2024-12-31 03:09:01.584288+00
Udacity,2024-12-31 03:09:13.616957+00
"Strategic Analysis, Inc.",2024-12-31 03:09:25.774649+00
Marketing Architects,2024-12-31 03:09:35.925146+00
SalesWizards,2024-12-31 03:09:46.086637+00
Booz Allen,2024-12-31 03:09:56.239436+00
DePaul University,2024-12-31 03:10:06.408797+00
BTI Solutions,2024-12-31 03:10:18.106735+00
"ELEVATE ME, INC.",2024-12-31 03:10:27.26093+00
DATALYTICA LLC,2024-12-31 03:10:41.086623+00
Udacity,2024-12-31 03:10:50.231933+00
Benchmark Solutions LLC,2024-12-31 03:11:03.507383+00
Lithium Consulting LLC,2024-12-31 03:11:14.666975+00
Empower AI Inc.,2024-12-31 03:11:26.820828+00
"Avant, LLC",2024-12-31 03:11:37.983211+00
UNICEF,2024-12-31 03:11:47.134561+00
BECU,2024-12-31 03:11:55.761257+00
Booz Allen,2024-12-31 03:12:02.933213+00
Pindrop,2024-12-31 03:12:12.104475+00
HII,2024-12-31 03:12:23.271775+00
Cardlytics,2024-12-31 03:12:35.738323+00
MEDIDATA,2024-12-31 03:12:43.924152+00
Fractal Analytics,2024-12-31 03:12:55.081513+00
Oriental Bank in San Juan,2024-12-31 03:13:03.231802+00
Oceaneering,2024-12-31 03:13:13.381086+00
Tech Impact,2024-12-31 03:13:23.560284+00
Breeze Airways™,2024-12-31 03:13:33.718952+00
Think Patented,2024-12-31 03:13:41.87215+00
CVS Health,2024-12-31 03:13:52.027758+00
Waymo,2024-12-31 03:14:02.176291+00
IntelliGenesis,2024-12-31 03:14:12.318098+00
Cardlytics,2024-12-31 03:14:23.456331+00
Air Force Test Center,2024-12-31 03:14:35.5982+00
HonorHealth,2024-12-31 03:14:47.755586+00
Cardlytics,2024-12-31 03:14:56.919543+00
Peraton,2024-12-31 03:15:09.079985+00
ICON Plc,2024-12-31 03:17:14.29437+00
Gupta Media,2024-12-31 03:17:24.423871+00
Na Oiwi Kane,2024-12-31 03:17:33.581355+00
AmeriPharma,2024-12-31 03:17:42.733643+00
Na Oiwi Kane,2024-12-31 03:17:53.705891+00
Accurate Background,2024-12-31 03:18:04.850225+00
Morris Technology Solutions,2024-12-31 03:18:14.273569+00
Acumenian,2024-12-31 03:18:25.42892+00
"Red Hat, Inc.",2024-12-31 03:18:35.157236+00
Penske Vehicle Services,2024-12-31 03:18:45.308692+00
Jobs Anywhere,2024-12-31 03:18:57.188379+00
US Defense Logistics Agency,2024-12-31 03:19:09.356188+00
PMAT,2024-12-31 03:19:18.536096+00
State of Delaware,2024-12-31 03:19:28.692429+00
ASCENDING,2024-12-31 03:19:39.55901+00
Blue Origin,2024-12-31 03:19:50.716612+00
Na Oiwi Kane,2024-12-31 03:20:02.55893+00
"Strategic Analysis, Inc.",2024-12-31 03:20:12.719809+00
Department of Developmental Services -...,2024-12-31 03:20:24.264586+00
Blue Origin,2024-12-31 03:20:37.411151+00
Na Oiwi Kane,2024-12-31 03:20:46.57176+00
State of New Mexico,2024-12-31 03:20:59.720689+00
Alside,2024-12-31 03:21:10.865774+00
Maxar Technologies,2024-12-31 03:21:21.022764+00
Na Oiwi Kane,2024-12-31 03:21:34.163961+00
ManTech,2024-12-31 03:21:42.31212+00
NTD Software,2024-12-31 03:21:51.452801+00
Nuvia Dental Implant Center,2024-12-31 03:22:01.606002+00
Velociti,2024-12-31 03:22:09.90997+00
PNC Financial Services Group,2024-12-31 03:22:21.075004+00
GSKsolutions Inc,2024-12-31 03:22:31.564362+00
Vallarta Supermarkets,2024-12-31 03:22:43.716743+00
Work from Home,2024-12-31 03:22:56.003317+00
Hy-Vee,2024-12-31 03:23:06.127878+00
Avenue Code,2024-12-31 03:23:20.962102+00
"Circana, LLC.",2024-12-31 03:23:29.133799+00
URBN,2024-12-31 03:23:40.792169+00
MaineHealth,2024-12-31 03:23:50.960949+00
Topco Associates,2024-12-31 03:24:05.691951+00
Merlin Entertainments - Corporate,2024-12-31 03:24:16.84811+00
LifeStance Health,2024-12-31 03:24:28.997613+00
"Akima, LLC",2024-12-31 03:24:41.133625+00
University of Massachusetts Medical School,2024-12-31 03:24:51.289661+00
HCA Healthcare,2024-12-31 03:25:03.445263+00
UNFI,2024-12-31 03:25:14.599109+00
Centene,2024-12-31 03:25:24.761156+00
"The Chefs' Warehouse",2024-12-31 03:25:34.904598+00
United Nations Federal Credit Union,2024-12-31 03:25:44.051473+00
Tahoe Forest Health System,2024-12-31 03:25:55.311093+00
Acumenian,2024-12-31 03:26:03.452665+00
TECKpert,2024-12-31 03:26:15.5854+00
Entrega,2024-12-31 03:26:26.732152+00
VIVA HEALTH,2024-12-31 03:26:37.876827+00
Marathon Health,2024-12-31 03:26:48.035291+00
Mount Vernon South Park Personal Care Home,2024-12-31 03:27:00.180828+00
Combined Insurance,2024-12-31 03:27:10.336274+00
"University of Nevada, Reno",2024-12-31 03:27:21.499324+00
Memorial Health,2024-12-31 03:27:31.655746+00
Booz Allen,2024-12-31 03:27:41.793422+00
Fedex,2024-12-31 03:27:52.963469+00
Red Bull,2024-12-31 03:28:04.110406+00
BlueCross BlueShield of South Carolina,2024-12-31 03:28:14.949168+00
PayPal,2024-12-31 03:28:25.107736+00
Franciscan Missionaries of Our Lady Health System,2024-12-31 03:28:39.432972+00
CVS Health,2024-12-31 03:28:50.664554+00
Progressive,2024-12-31 03:29:01.717081+00
Ascension,2024-12-31 03:29:11.87316+00
Chenega Corporation,2024-12-31 03:29:24.020023+00
Advanced Systems Design,2024-12-31 03:29:35.178676+00
Holland America Line Inc,2024-12-31 03:29:46.34466+00
James River Group,2024-12-31 03:29:54.510196+00
"Otter Products, LLC",2024-12-31 03:30:03.686087+00
National Grid Renewables,2024-12-31 03:30:14.848254+00
Safelite Group,2024-12-31 03:30:27.00524+00
Redwood Credit Union,2024-12-31 03:30:37.710226+00
Machina Labs,2024-12-31 03:32:25.044549+00
Voyant Photonics,2024-12-31 03:32:38.302015+00
Summit Design and Engineering Services,2024-12-31 03:32:49.453626+00
Saint Gobain,2024-12-31 03:33:03.962878+00
SYNTEGON,2024-12-31 03:33:14.207448+00
Kodiak,2024-12-31 03:33:30.670206+00
Legacy Health,2024-12-31 03:33:41.808724+00
Walmart,2024-12-31 03:33:52.954106+00
Mountain View Hospital Llc,2024-12-31 03:34:02.122974+00
Mountain View Hospital Llc,2024-12-31 03:34:14.26465+00
"US AMR-Jones Lang LaSalle Americas, Inc.",2024-12-31 03:34:26.404942+00
Cognizant,2024-12-31 03:34:38.546703+00
Flatiron Construction Corp,2024-12-31 03:34:48.695761+00
"US AMR-Jones Lang LaSalle Americas, Inc.",2024-12-31 03:34:58.861019+00
Fiberon,2024-12-31 03:35:11.004355+00
Physician Affiliate Group of New York,2024-12-31 03:35:20.152778+00
Therma-Tru,2024-12-31 03:35:31.437899+00
St. Anthony Hospital,2024-12-31 03:35:41.564786+00
CYCSF,2024-12-31 03:35:49.717061+00
Cognizant,2024-12-31 03:36:00.855969+00
Legacy Health,2024-12-31 03:36:13.994401+00
Mountain View Hospital Llc,2024-12-31 03:36:23.166598+00
Occam Labs / Capstan Medical,2024-12-31 03:36:33.325307+00
Sherpa Design,2024-12-31 03:36:44.467759+00
"Archway Marketing Services, Inc.",2024-12-31 03:36:56.617635+00
Gozio,2024-12-31 03:37:07.754778+00
ABB,2024-12-31 03:37:16.891701+00
Richtech Robotics Inc,2024-12-31 03:37:27.027595+00
DePaul University,2024-12-31 03:37:38.225427+00
Intuitive,2024-12-31 03:37:47.378926+00
"Salas O'Brien, Inc.",2024-12-31 03:37:59.541834+00
ADIENTONE,2024-12-31 03:38:11.678475+00
GeoSearch,2024-12-31 03:38:21.819491+00
Amazon.com Services LLC,2024-12-31 03:38:32.957162+00
Hudson Regional Hospital,2024-12-31 03:38:42.113683+00
Dana-Farber Cancer Institute,2024-12-31 03:38:53.735903+00
Nord Anglia Education,2024-12-31 03:39:01.892663+00
Occam Labs / Capstan Medical,2024-12-31 03:39:12.03626+00
"Applied Research Associates, Inc",2024-12-31 03:39:23.184333+00
"Salas O'Brien, Inc.",2024-12-31 03:39:33.348713+00
Standard Biotools,2024-12-31 03:39:48.353534+00
Phillips-Medisize,2024-12-31 03:39:58.588778+00
Waymo,2024-12-31 03:40:07.774416+00
"Acuren Inspection, Inc.",2024-12-31 03:40:17.932823+00
HonorHealth,2024-12-31 03:40:30.06175+00
"Salas O'Brien, Inc.",2024-12-31 03:40:40.229128+00
ADIENTONE,2024-12-31 03:40:50.387935+00
GeoSearch,2024-12-31 03:40:59.555516+00
Amazon.com Services LLC,2024-12-31 03:41:09.708035+00
Hudson Regional Hospital,2024-12-31 03:41:19.863783+00
Dana-Farber Cancer Institute,2024-12-31 03:41:31.348656+00
Nord Anglia Education,2024-12-31 03:41:42.498154+00
Occam Labs / Capstan Medical,2024-12-31 03:41:52.650915+00
"Applied Research Associates, Inc",2024-12-31 03:42:02.836176+00
"Salas O'Brien, Inc.",2024-12-31 03:42:11.997787+00
Standard Biotools,2024-12-31 03:42:27.886906+00
Phillips-Medisize,2024-12-31 03:42:40.043196+00
Waymo,2024-12-31 03:42:50.426047+00
"Acuren Inspection, Inc.",2024-12-31 03:43:02.574574+00
HonorHealth,2024-12-31 03:43:15.762693+00
Midwest Manufacturing,2024-12-31 03:43:23.926289+00
Oceaneering,2024-12-31 03:43:34.082437+00
StoneAge Tools,2024-12-31 03:43:47.260242+00
"US AMR-Jones Lang LaSalle Americas, Inc.",2024-12-31 03:43:57.404546+00
StoneAge Tools,2024-12-31 03:44:09.562324+00
Brillient Corporation,2024-12-31 03:44:19.704039+00
Citizens Medical Center,2024-12-31 03:44:30.844187+00
Lakewood Ranch Medical Center,2024-12-31 03:44:41.996011+00
Omnicell,2024-12-31 03:44:52.152212+00
"St. David's South Austin Medical Center",2024-12-31 03:45:06.294027+00
FightLite Industries,2024-12-31 03:45:19.108883+00
"Mayville Engineering Company, Inc.",2024-12-31 03:45:29.259621+00
Ascend Elements,2024-12-31 03:45:40.75114+00
Bright Machines,2024-12-31 03:45:53.914551+00
Amentum,2024-12-31 03:46:04.066653+00
Tierpoint,2024-12-31 03:47:49.315619+00
Summit 7 Systems,2024-12-31 03:48:00.458235+00
Skyline Construction,2024-12-31 03:48:11.988115+00
Salesforce,2024-12-31 03:48:24.138353+00
Yes Energy,2024-12-31 03:48:35.296969+00
Department of Technology,2024-12-31 03:48:47.453182+00
Aldridge,2024-12-31 03:48:57.606663+00
PepsiCo,2024-12-31 03:49:07.749348+00
"Red Hat, Inc.",2024-12-31 03:49:18.902606+00
PrismHR,2024-12-31 03:49:30.060636+00
PepsiCo,2024-12-31 03:49:40.22031+00
Amazee Global Ventures Inc,2024-12-31 03:49:51.365376+00
Adidev Technologies Inc,2024-12-31 03:50:01.517461+00
PrismHR,2024-12-31 03:50:09.661076+00
gilbert.prevost@gmail.com,2024-12-31 03:50:22.821071+00
Amazee Global Ventures Inc,2024-12-31 03:50:34.975047+00
JD Home Healthcare,2024-12-31 03:50:46.298726+00
Clinisys,2024-12-31 03:50:56.45104+00
"World Wide Technology Holding, LLC",2024-12-31 03:51:05.600226+00
Johnson & Johnson,2024-12-31 03:51:15.754321+00
PrismHR,2024-12-31 03:51:29.823916+00
Adidev Technologies Inc,2024-12-31 03:51:40.964852+00
Mesa Natural Gas Solutions Llc,2024-12-31 03:51:51.101518+00
gilbert.prevost@gmail.com,2024-12-31 03:52:05.249057+00
Great Plains Communications,2024-12-31 03:52:16.385164+00
Department of Corrections & Rehabilitation,2024-12-31 03:52:27.544195+00
Adidev Technologies Inc,2024-12-31 03:52:38.664534+00
Harbor Health,2024-12-31 03:52:50.788919+00
Amazon.com Services LLC,2024-12-31 03:53:00.950174+00
Adidev Technologies Inc,2024-12-31 03:53:11.116798+00
Blue Origin,2024-12-31 03:53:22.692663+00
Logix Federal Credit Union,2024-12-31 03:53:35.841862+00
Adidev Technologies Inc,2024-12-31 03:53:45.007856+00
"IAP Worldwide Services, Inc",2024-12-31 03:53:57.145023+00
"Amazon Development Center U.S., Inc.",2024-12-31 03:54:08.982761+00
Accend Networks,2024-12-31 03:54:18.392135+00
Johnson & Johnson,2024-12-31 03:54:31.0282+00
Elevance Health,2024-12-31 03:54:44.169698+00
Mutual of Omaha,2024-12-31 03:54:54.835329+00
Cognizant,2024-12-31 03:55:05.988276+00
DISH,2024-12-31 03:55:18.205476+00
"Comfort Keepers of St. Cloud, MN",2024-12-31 03:55:30.368871+00
Databricks,2024-12-31 03:55:39.525019+00
The Church of Jesus Christ of Latter-day Saints,2024-12-31 03:55:49.692047+00
Johnson & Johnson,2024-12-31 03:56:01.684067+00
Johnson & Johnson,2024-12-31 03:56:12.106319+00
Adobe,2024-12-31 03:56:27.005981+00
Belay Technologies,2024-12-31 03:56:35.155428+00
"ECS Federal, LLC",2024-12-31 03:56:47.702056+00
IPRO,2024-12-31 03:56:59.116826+00
Adidev Technologies Inc,2024-12-31 03:57:08.429615+00
"Advanced Micro Devices, Inc",2024-12-31 03:57:17.601416+00
Mutual of Omaha,2024-12-31 03:57:29.758619+00
Cognizant,2024-12-31 03:57:38.890585+00
"G2 Ops, Inc.",2024-12-31 03:57:49.030685+00
Blue Origin,2024-12-31 03:58:00.202368+00
Origami Risk LLC,2024-12-31 03:58:10.347721+00
Cognizant,2024-12-31 03:58:21.515422+00
Cognizant,2024-12-31 03:58:32.671291+00
Maxar Technologies,2024-12-31 03:58:43.826418+00
Amazon.com Services LLC,2024-12-31 03:58:55.972731+00
Adidev Technologies Inc,2024-12-31 03:59:06.106656+00
Maxar Technologies,2024-12-31 03:59:15.264434+00
NVIDIA,2024-12-31 03:59:27.500632+00
HealthStream,2024-12-31 03:59:36.649507+00
Chenega MIOS,2024-12-31 03:59:46.790259+00
WaFd Bank,2024-12-31 03:59:55.952585+00
"Amazon Development Center U.S., Inc.",2024-12-31 04:00:06.118763+00
Sammons Financial Group,2024-12-31 04:00:16.259342+00
Peterson Technologies,2024-12-31 04:00:26.392154+00
GuidePoint Security,2024-12-31 04:00:37.26141+00
St. Cloud Hospital,2024-12-31 04:00:48.425953+00
Cognizant,2024-12-31 04:01:02.878741+00
Chenega Corporation,2024-12-31 04:01:13.011099+00
Cognizant,2024-12-31 04:01:25.57318+00
Amazee Global Ventures Inc,2024-12-31 04:03:16.873461+00
Amazee Global Ventures Inc,2024-12-31 04:03:27.045349+00
Bigbear.ai,2024-12-31 04:03:37.199147+00
Global Atlantic Financial Group,2024-12-31 04:03:48.566084+00
Maxar Technologies,2024-12-31 04:03:59.729312+00
PMAT,2024-12-31 04:04:11.557844+00
Amazon Kuiper Manufacturing Enterprises LLC,2024-12-31 04:04:20.711225+00
"Antera Software USA, Inc.",2024-12-31 04:04:31.865832+00
Herring Bank,2024-12-31 04:04:41.022087+00
"Plenful, Inc.",2024-12-31 04:04:53.186931+00
"Avant, LLC",2024-12-31 04:05:01.346713+00
LANDMARK CREDIT UNION,2024-12-31 04:05:11.497895+00
University Credit,2024-12-31 04:05:23.948009+00
Thales,2024-12-31 04:05:34.091117+00
University of Wisconsin–Madison,2024-12-31 04:05:43.248889+00
Lithium Consulting LLC,2024-12-31 04:05:55.395108+00
JPG Infotech LLC,2024-12-31 04:06:06.553113+00
P3S Corporation,2024-12-31 04:06:18.703015+00
Reynolds and Reynolds,2024-12-31 04:06:32.101946+00
SS&C,2024-12-31 04:06:43.245832+00
ManTech,2024-12-31 04:06:52.3996+00
Seakeeper Inc,2024-12-31 04:07:02.5732+00
Ameriprise Financial,2024-12-31 04:07:13.982879+00
MetroStar,2024-12-31 04:07:25.857357+00
P3S Corporation,2024-12-31 04:07:35.019641+00
AutoZone,2024-12-31 04:07:45.155543+00
Paramount,2024-12-31 04:07:56.319327+00
Cambium Learning Group,2024-12-31 04:08:07.478574+00
Sumitomo Mitsui Banking Corporation,2024-12-31 04:08:18.628886+00
Corelleaf Design Studio,2024-12-31 04:08:30.781651+00
Bixal,2024-12-31 04:08:41.926075+00
Elekta,2024-12-31 04:08:54.073979+00
Parsons,2024-12-31 04:09:05.560427+00
SkyPoint Cloud,2024-12-31 04:09:14.713027+00
RitePros,2024-12-31 04:09:27.047849+00
ADIENTONE,2024-12-31 04:09:37.28227+00
Nyla Technology Solutions,2024-12-31 04:09:49.429992+00
Infosys,2024-12-31 04:10:01.583124+00
Core Group Company,2024-12-31 04:10:11.727094+00
Sumitomo Mitsui Banking Corporation,2024-12-31 04:10:22.904993+00
NetServices,2024-12-31 04:10:33.069925+00
Gridiron IT,2024-12-31 04:10:43.733296+00
Elekta,2024-12-31 04:10:54.871377+00
Teamware Solutions (quantum leap consulting).,2024-12-31 04:11:05.030029+00
